year,country,iso3,pol,status
2021,Paraguay,PRY,2,Ended
2021,Paraguay,PRY,2,In force
2021,Myanmar,MMR,2,Ended
2021,Myanmar,MMR,2,In force
2021,Kuwait,KWT,2,Ended
2021,Kuwait,KWT,2,In force
2021,Democratic People's Republic Of Korea,PRK,2,Ended
2021,Democratic People's Republic Of Korea,PRK,2,In force
2021,Guatemala,GTM,4,Ended
2021,Guatemala,GTM,4,In force
2021,Guatemala,GTM,4,In force
2021,Guatemala,GTM,4,In force
2021,Cambodia,KHM,2,Ended
2021,Cambodia,KHM,2,In force
2020,Sweden,SWE,7,In force
2020,Sweden,SWE,7,In force
2020,Sweden,SWE,7,In force
2020,Sweden,SWE,7,Ended
2020,Sweden,SWE,7,In force
2020,Sweden,SWE,7,In force
2020,Sweden,SWE,7,In force
2007,United Kingdom,GBR,8,In force
2007,United Kingdom,GBR,8,Ended
2007,United Kingdom,GBR,8,In force
2007,United Kingdom,GBR,8,In force
2007,United Kingdom,GBR,8,Ended
2007,United Kingdom,GBR,8,In force
2007,United Kingdom,GBR,8,Ended
2007,United Kingdom,GBR,8,Ended
2001,Saudi Arabia,SAU,2,In force
2001,Saudi Arabia,SAU,2,In force
2003,Saudi Arabia,SAU,1,In force
2017,Saudi Arabia,SAU,3,In force
2017,Saudi Arabia,SAU,3,In force
2017,Saudi Arabia,SAU,3,Announced
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,In force
2008,United Kingdom,GBR,11,Ended
2008,United Kingdom,GBR,11,Ended
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,Ended
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,Ended
2014,United Kingdom,GBR,11,In force
2014,United Kingdom,GBR,11,Ended
2014,United Kingdom,GBR,11,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,Announced
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,Ended
2021,Austria,AUT,28,Ended
2021,Austria,AUT,28,In force
2021,Austria,AUT,28,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,Ended
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2017,Ireland,IRL,13,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,Ended
2015,Australia,AUS,14,In force
2015,Australia,AUS,14,Ended
2015,Australia,AUS,14,Ended
2015,Australia,AUS,14,Ended
2015,Australia,AUS,14,Ended
2017,Portugal,PRT,9,Achieved
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,In force
2017,Portugal,PRT,9,Ended
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,Ended
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,Ended
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,Announced
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,Ended
2021,Sweden,SWE,26,Ended
2021,Sweden,SWE,26,Ended
2021,Sweden,SWE,26,In force
2021,Sweden,SWE,26,In force
2001,Czechia,CZE,4,In force
2001,Czechia,CZE,4,In force
2001,Czechia,CZE,4,Ended
2001,Czechia,CZE,4,Ended
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,Ended
2021,Lithuania,LTU,15,Ended
2021,Lithuania,LTU,15,In force
2021,Lithuania,LTU,15,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,Ended
2021,Czechia,CZE,24,Ended
2021,Czechia,CZE,24,In force
2021,Czechia,CZE,24,In force
2017,Russian Federation,RUS,2,In force
2017,Russian Federation,RUS,2,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2020,Norway,NOR,10,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,Announced
2016,Mexico,MEX,14,Ended
2016,Mexico,MEX,14,Ended
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2016,Mexico,MEX,14,In force
2019,Nigeria,NGA,4,In force
2019,Nigeria,NGA,4,In force
2019,Nigeria,NGA,4,In force
2019,Nigeria,NGA,4,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,Ended
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,India,IND,17,In force
2020,Estonia,EST,3,In force
2020,Estonia,EST,3,In force
2020,Estonia,EST,3,In force
2010,Japan,JPN,3,In force
2010,Japan,JPN,3,In force
2010,Japan,JPN,3,In force
2021,Thailand,THA,4,Ended
2021,Thailand,THA,4,In force
2021,Thailand,THA,4,In force
2021,Thailand,THA,4,Ended
2000,Australia,AUS,9,In force
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2000,Australia,AUS,9,Ended
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,Ended
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,In force
2008,Australia,AUS,17,Ended
2003,Australia,AUS,5,In force
2003,Australia,AUS,5,In force
2003,Australia,AUS,5,In force
2003,Australia,AUS,5,Ended
2003,Australia,AUS,5,Ended
2000,Canada,CAN,2,In force
2000,Canada,CAN,2,In force
2014,Norway,NOR,3,In force
2014,Norway,NOR,3,In force
2014,Norway,NOR,3,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,In force
2010,United Kingdom,GBR,9,Ended
2010,United Kingdom,GBR,9,In force
2002,France,FRA,8,In force
2002,France,FRA,8,In force
2002,France,FRA,8,In force
2002,France,FRA,8,In force
2002,France,FRA,8,In force
2002,France,FRA,8,Ended
2002,France,FRA,8,In force
2002,France,FRA,8,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,Ended
2015,United Kingdom,GBR,12,Ended
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,In force
2015,United Kingdom,GBR,12,Ended
2015,United Kingdom,GBR,12,Ended
2015,United Kingdom,GBR,12,In force
2011,Sweden,SWE,6,In force
2011,Sweden,SWE,6,In force
2011,Sweden,SWE,6,In force
2011,Sweden,SWE,6,In force
2011,Sweden,SWE,6,Ended
2011,Sweden,SWE,6,In force
2011,Norway,NOR,2,In force
2011,Norway,NOR,2,In force
2005,Hungary,HUN,3,In force
2005,Hungary,HUN,3,In force
2005,Hungary,HUN,3,Ended
2007,New Zealand,NZL,5,In force
2007,New Zealand,NZL,5,Ended
2007,New Zealand,NZL,5,Ended
2007,New Zealand,NZL,5,Ended
2007,New Zealand,NZL,5,In force
2014,Luxembourg,LUX,6,In force
2014,Luxembourg,LUX,6,In force
2014,Luxembourg,LUX,6,In force
2014,Luxembourg,LUX,6,In force
2014,Luxembourg,LUX,6,In force
2014,Luxembourg,LUX,6,In force
2021,Grenada,GRD,2,Ended
2021,Grenada,GRD,2,In force
2014,Lithuania,LTU,2,In force
2014,Lithuania,LTU,2,Ended
2015,Belgium,BEL,3,In force
2015,Belgium,BEL,3,In force
2015,Belgium,BEL,3,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,Ended
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,Announced
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,Ended
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,Ended
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,In force
2021,Australia,AUS,35,Ended
2011,United Arab Emirates,ARE,5,In force
2011,United Arab Emirates,ARE,5,In force
2011,United Arab Emirates,ARE,5,In force
2011,United Arab Emirates,ARE,5,In force
2011,United Arab Emirates,ARE,5,In force
2005,Lithuania,LTU,4,In force
2005,Lithuania,LTU,4,In force
2005,Lithuania,LTU,4,In force
2005,Lithuania,LTU,4,Ended
2021,Belgium,BEL,23,Announced
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,Ended
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,Ended
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,Ended
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,Ended
2021,Belgium,BEL,23,Announced
2021,Belgium,BEL,23,In force
2021,Belgium,BEL,23,In force
2021,Finland,FIN,21,Ended
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,Ended
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,Announced
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,Ended
2021,Finland,FIN,21,Ended
2021,Finland,FIN,21,Announced
2021,Finland,FIN,21,In force
2021,Finland,FIN,21,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,Ended
2021,Ireland,IRL,22,Ended
2021,Ireland,IRL,22,Announced
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Ireland,IRL,22,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,Ended
2021,Luxembourg,LUX,14,Ended
2021,Luxembourg,LUX,14,Ended
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2021,Luxembourg,LUX,14,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,Ended
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2006,Italy,ITA,9,In force
2010,India,IND,12,In force
2010,India,IND,12,Ended
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,In force
2010,India,IND,12,Ended
2010,India,IND,12,In force
2014,Denmark,DNK,1,In force
2014,Germany,DEU,4,In force
2014,Germany,DEU,4,Ended
2014,Germany,DEU,4,Ended
2014,Germany,DEU,4,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,Ended
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2020,Colombia,COL,9,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2008,South Africa,ZAF,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2020,Israel,ISR,12,In force
2005,France,FRA,5,In force
2005,France,FRA,5,In force
2005,France,FRA,5,In force
2005,France,FRA,5,In force
2005,France,FRA,5,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,Ended
2022,Israel,ISR,14,Ended
2022,Israel,ISR,14,Announced
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2022,Israel,ISR,14,In force
2004,South Africa,ZAF,5,In force
2004,South Africa,ZAF,5,In force
2004,South Africa,ZAF,5,In force
2004,South Africa,ZAF,5,In force
2004,South Africa,ZAF,5,In force
2013,Czechia,CZE,2,Ended
2013,Czechia,CZE,2,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,Announced
2021,Croatia,HRV,12,Ended
2021,Croatia,HRV,12,Ended
2021,Croatia,HRV,12,Announced
2021,Croatia,HRV,12,In force
2021,Croatia,HRV,12,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,In force
2021,Colombia,COL,22,Ended
2021,Colombia,COL,22,In force
2021,Turkiye,TUR,5,Announced
2021,Turkiye,TUR,5,In force
2021,Turkiye,TUR,5,In force
2021,Turkiye,TUR,5,In force
2021,Turkiye,TUR,5,Ended
2009,Portugal,PRT,8,In force
2009,Portugal,PRT,8,Ended
2009,Portugal,PRT,8,In force
2009,Portugal,PRT,8,Ended
2009,Portugal,PRT,8,In force
2009,Portugal,PRT,8,In force
2009,Portugal,PRT,8,Ended
2009,Portugal,PRT,8,In force
2006,Australia,AUS,10,In force
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,In force
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,Ended
2006,Australia,AUS,10,In force
2006,Australia,AUS,10,In force
2019,Czechia,CZE,1,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,Ended
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,Announced
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,Announced
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,Announced
2021,Canada,CAN,39,In force
2021,Canada,CAN,39,Ended
2021,Canada,CAN,39,In force
2021,Russian Federation,RUS,5,In force
2021,Russian Federation,RUS,5,In force
2021,Russian Federation,RUS,5,In force
2021,Russian Federation,RUS,5,In force
2021,Russian Federation,RUS,5,In force
2021,Russian Federation,RUS,5,In force
2021,Kazakhstan,KAZ,7,In force
2021,Kazakhstan,KAZ,7,In force
2021,Kazakhstan,KAZ,7,Ended
2021,Kazakhstan,KAZ,7,In force
2021,Kazakhstan,KAZ,7,In force
2021,Kazakhstan,KAZ,7,In force
2021,Kazakhstan,KAZ,7,Announced
2020,Kazakhstan,KAZ,2,Ended
2020,Kazakhstan,KAZ,2,In force
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,Ended
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,Ended
2021,Hungary,HUN,11,Ended
2021,Hungary,HUN,11,Announced
2021,Hungary,HUN,11,In force
2021,Hungary,HUN,11,In force
2018,Chile,CHL,7,In force
2018,Chile,CHL,7,Announced
2018,Chile,CHL,7,In force
2018,Chile,CHL,7,In force
2018,Chile,CHL,7,In force
2018,Chile,CHL,7,In force
2018,Chile,CHL,7,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,Ended
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,In force
2020,Chile,CHL,9,Announced
2019,Chile,CHL,5,In force
2019,Chile,CHL,5,In force
2019,Chile,CHL,5,In force
2019,Chile,CHL,5,In force
2019,Chile,CHL,5,In force
2019,Chile,CHL,5,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
2021,People's Republic of China,CHN,29,In force
